audio,text
3214-167606-0016.flac,COULD NOT BE FOUND WITHOUT SELLING ONE OF THE ESTATES IN GENERAL THE HEAD STEWARD MADE OUT TO PIERRE THAT HIS PROJECT OF RAISING A REGIMENT WOULD RUIN HIM PIERRE LISTENED TO HIM SCARCELY ABLE TO REPRESS A SMILE
3214-167606-0017.flac,WELL THEN SELL IT SAID HE WHAT'S TO BE DONE I CAN'T DRAW BACK NOW THE WORSE EVERYTHING BECAME ESPECIALLY HIS OWN AFFAIRS THE BETTER WAS PIERRE PLEASED AND THE MORE EVIDENT WAS IT THAT THE CATASTROPHE HE EXPECTED WAS APPROACHING
3214-167606-0018.flac,HARDLY ANYONE HE KNEW WAS LEFT IN TOWN JULIE HAD GONE AND SO HAD PRINCESS MARY OF HIS INTIMATE FRIENDS ONLY THE ROSTOVS REMAINED BUT HE DID NOT GO TO SEE THEM TO DISTRACT HIS THOUGHTS HE DROVE THAT DAY TO THE VILLAGE OF
3214-167606-0019.flac,VORONTSOVO TO SEE THE GREAT BALLOON LEPPICH WAS CONSTRUCTING TO DESTROY THE FOE AND A TRIAL BALLOON THAT WAS TO GO UP NEXT DAY THE BALLOON WAS NOT YET READY BUT PIERRE LEARNED THAT IT WAS BEING CONSTRUCTED BY THE EMPEROR'S DESIRE
3214-167606-0020.flac,GET TOGETHER A CREW OF RELIABLE AND INTELLIGENT MEN FOR HIS CAR AND SEND A COURIER TO GENERAL KUTUZOV TO LET HIM KNOW I HAVE INFORMED HIM OF THE MATTER PLEASE IMPRESS UPON LEPPICH TO BE VERY CAREFUL WHERE HE DESCENDS FOR THE FIRST TIME
3214-167606-0021.flac,THAT HE MAY NOT MAKE A MISTAKE AND FALL INTO THE ENEMY'S HANDS IT IS ESSENTIAL FOR HIM TO COMBINE HIS MOVEMENTS WITH THOSE OF THE COMMANDER IN CHIEF ON HIS WAY HOME FROM VORONTSOVO
3214-167606-0022.flac,STOPPED AND GOT OUT OF HIS TRAP A FRENCH COOK ACCUSED OF BEING A SPY WAS BEING FLOGGED THE FLOGGING WAS ONLY JUST OVER AND THE EXECUTIONER WAS RELEASING FROM THE FLOGGING BENCH A STOUT MAN WITH RED WHISKERS IN BLUE STOCKINGS AND A GREEN JACKET
3214-167606-0023.flac,WHO WAS MOANING PITEOUSLY ANOTHER CRIMINAL THIN AND PALE STOOD NEAR JUDGING BY THEIR FACES THEY WERE BOTH FRENCHMEN WITH A FRIGHTENED AND SUFFERING LOOK RESEMBLING THAT ON THE THIN FRENCHMAN'S FACE PIERRE PUSHED HIS WAY IN THROUGH THE CROWD
3214-167606-0024.flac,WHAT IS IT WHO IS IT WHAT IS IT FOR HE KEPT ASKING BUT THE ATTENTION OF THE CROWD OFFICIALS BURGHERS SHOPKEEPERS PEASANTS AND WOMEN IN CLOAKS AND IN PELISSES
3214-167606-0025.flac,THAT NO ONE ANSWERED HIM THE STOUT MAN ROSE FROWNED SHRUGGED HIS SHOULDERS AND EVIDENTLY TRYING TO APPEAR FIRM BEGAN TO PULL ON HIS JACKET WITHOUT LOOKING ABOUT HIM BUT SUDDENLY HIS LIPS TREMBLED AND HE BEGAN TO CRY
3214-167606-0026.flac,RUSSIAN SAUCE SEEMS TO BE SOUR TO A FRENCHMAN SETS HIS TEETH ON EDGE SAID A WRINKLED CLERK WHO WAS STANDING BEHIND PIERRE WHEN THE FRENCHMAN BEGAN TO CRY THE CLERK GLANCED ROUND EVIDENTLY HOPING THAT HIS JOKE WOULD BE APPRECIATED
3214-167606-0027.flac,SOME PEOPLE BEGAN TO LAUGH OTHERS CONTINUED TO WATCH IN DISMAY THE EXECUTIONER WHO WAS UNDRESSING THE OTHER MAN PIERRE CHOKED HIS FACE PUCKERED AND HE TURNED HASTILY AWAY WENT BACK TO HIS TRAP MUTTERING SOMETHING TO HIMSELF AS HE WENT AND TOOK HIS SEAT
3214-167606-0028.flac,AS THEY DROVE ALONG HE SHUDDERED AND EXCLAIMED SEVERAL TIMES SO AUDIBLY THAT THE COACHMAN ASKED HIM WHAT IS YOUR PLEASURE WHERE ARE YOU GOING SHOUTED PIERRE TO THE MAN WHO WAS DRIVING TO LUBYANKA STREET
3214-167606-0029.flac,AT THE SIGHT OF THE TORTURED FRENCHMAN AND THE CROWD SURROUNDING THE LOBNOE PLACE PIERRE HAD SO DEFINITELY MADE UP HIS MIND THAT HE COULD NO LONGER REMAIN IN MOSCOW AND WOULD LEAVE FOR THE ARMY THAT VERY DAY THAT IT SEEMED TO HIM THAT EITHER
3214-167606-0030.flac,HE HAD TOLD THE COACHMAN THIS OR THAT THE MAN OUGHT TO HAVE KNOWN IT FOR HIMSELF ON REACHING HOME PIERRE GAVE ORDERS TO EVSTAFEY HIS HEAD COACHMAN WHO KNEW EVERYTHING COULD DO ANYTHING AND WAS KNOWN TO ALL MOSCOW
3214-167606-0031.flac,AND THAT HIS SADDLE HORSES SHOULD BE SENT THERE THIS COULD NOT ALL BE ARRANGED THAT DAY SO ON
3214-167606-0032.flac,THIS WAS THE BATTLE OF SHEVARDINO HE WAS TOLD THAT THERE IN PERKHUSHKOVO THE EARTH TREMBLED FROM THE FIRING BUT NOBODY COULD ANSWER HIS QUESTIONS AS TO WHO HAD WON AT DAWN NEXT DAY PIERRE WAS APPROACHING MOZHAYSK
3214-167606-0033.flac,EVERY HOUSE IN MOZHAYSK HAD SOLDIERS QUARTERED IN IT AND AT THE HOSTEL WHERE PIERRE WAS MET BY HIS GROOM AND COACHMAN THERE WAS NO ROOM TO BE HAD IT WAS FULL OF OFFICERS
3214-167606-0034.flac,EVERYWHERE IN MOZHAYSK AND BEYOND IT TROOPS WERE STATIONED OR ON THE MARCH COSSACKS FOOT AND HORSE SOLDIERS WAGONS CAISSONS AND CANNON WERE EVERYWHERE
3214-167606-0035.flac,PIERRE PUSHED FORWARD AS FAST AS HE COULD AND THE FARTHER HE LEFT MOSCOW BEHIND AND THE DEEPER HE PLUNGED INTO THAT SEA OF TROOPS THE MORE WAS HE OVERCOME BY RESTLESS AGITATION AND A NEW AND JOYFUL FEELING HE HAD NOT EXPERIENCED BEFORE
3214-167606-0036.flac,THE COMFORTS OF LIFE WEALTH EVEN LIFE ITSELF IS RUBBISH IT IS PLEASANT TO THROW AWAY COMPARED WITH SOMETHING WITH WHAT PIERRE COULD NOT SAY AND HE DID NOT TRY TO DETERMINE FOR WHOM AND FOR WHAT HE FELT SUCH PARTICULAR DELIGHT IN SACRIFICING EVERYTHING
5703-47198-0000.flac,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS
5703-47198-0001.flac,WHO WAS AWAITING HER APPROACH IN A HIGH STATE OF EXCITEMENT HURRY UP JULIET SHE CRIED AS SOON AS SHE COULD MAKE HERSELF HEARD YOU'LL NEVER GUESS WHAT THERE IS FOR YOU SOMETHING YOU DON'T OFTEN GET WHAT IS IT SAID JULIET COMING UP THE STEPS
5703-47198-0002.flac,GUESS A PRESENT NO AT LEAST I SUPPOSE NOT BUT THERE MAY BE ONE INSIDE INSIDE OH THEN IT'S A PARCEL ASKED JULIET GOOD HUMOUREDLY SHE FELT A MILD CURIOSITY
5703-47198-0003.flac,WHICH SHE FROM THE ADVANCED AGE OF TWENTY THREE COULD NOT LOOK UPON AS PARTICULARLY EXCITING NO NOT A PARCEL CRIED DORA DANCING ROUND HER IT'S A LETTER THERE NOW
5703-47198-0004.flac,THEN WHY DO YOU SAY IT'S SOMETHING I DON'T OFTEN GET ASKED JULIET SUSPICIOUSLY I OFTEN GET LETTERS IT'S AN INVITATION TO THE GERTIGNES DANCE I EXPECT NO NO IT ISN'T IT'S A LETTER FROM ENGLAND
5703-47198-0005.flac,IT'S VERY GOOD OF YOU TO TAKE SUCH AN INTEREST IN MY FATE JULIET REPLIED AS SHE PULLED OFF HER GLOVES AND WENT TO THE SIDE TABLE FOR THE LETTER AS A MATTER OF FACT SHE WAS A GOOD DEAL EXCITED NOW FOR WHAT THE CHILD SAID WAS TRUE ENOUGH
5703-47198-0006.flac,SHE MIGHT EVEN HAVE GONE FURTHER AND SAID THAT SHE HAD NEVER HAD A LETTER FROM ENGLAND EXCEPT WHILE SIR ARTHUR WAS THERE ON LEAVE IT WAS A LARGE ENVELOPE ADDRESSED IN A CLERK'S HANDWRITING AND SHE CAME TO THE CONCLUSION AS SHE TORE IT OPEN
5703-47198-0007.flac,THAT IT MUST BE AN ADVERTISEMENT FROM SOME SHOP DEAR MADAM WE SHALL ESTEEM IT A FAVOUR IF YOU CAN MAKE IT CONVENIENT TO CALL UPON US ONE DAY NEXT WEEK UPON A MATTER OF BUSINESS CONNECTED WITH A MEMBER OF YOUR FAMILY
5703-47198-0008.flac,IT IS IMPOSSIBLE TO GIVE YOU FURTHER DETAILS IN A LETTER BUT IF YOU WILL GRANT US THE INTERVIEW WE VENTURE TO ASK
5703-47198-0009.flac,TO BE A REASONABLE PROBABILITY OF THE RESULT BEING OF ADVANTAGE TO YOURSELF TRUSTING THAT YOU WILL LET US HAVE AN IMMEDIATE REPLY IN WHICH YOU WILL KINDLY NAME THE DAY AND HOUR WHEN WE MAY EXPECT TO SEE YOU WE ARE YOURS FAITHFULLY
5703-47198-0010.flac,SOLICITORS THE ADDRESS WAS A STREET IN HOLBORN JULIET READ THE LETTER THROUGH AND STRAIGHTWAY READ IT THROUGH AGAIN WITH A BEATING HEART WHAT DID IT MEAN WAS IT POSSIBLE SHE WAS GOING TO FIND HER OWN FAMILY AT LAST
5703-47198-0011.flac,SHE WAS RECALLED TO THE PRESENT BY THE VOICE OF DORA WHOM SHE NOW PERCEIVED TO BE READING THE LETTER OVER HER SHOULDER WITH UNBLUSHING INTEREST SAY SAID DORA ISN'T IT EXCITING SOMETHING TO YOUR ADVANTAGE
5703-47198-0012.flac,JUST WHAT THEY PUT IN THE AGONY COLUMN WHEN THEY LEAVE YOU A FORTUNE I BET YOUR LONG LOST UNCLE IN THE WEST HAS KICKED THE BUCKET AND LEFT YOU ALL HIS ILL GOTTEN GAINS MARK MY WORDS YOU'LL COME BACK FROM ENGLAND A LOVELY HEIRESS
5703-47198-0013.flac,I DO WISH THE OTHERS WOULD COME IN THERE'S NO ONE IN THE HOUSE EXCEPT SIR ARTHUR WHERE IS HE SAID JULIET PUTTING THE SHEET OF PAPER BACK INTO THE ENVELOPE AND SLIPPING IT UNDER HER WAISTBAND YOU KNOW DORA
5703-47198-0014.flac,I WONDER YOU AREN'T ASHAMED OF YOURSELF I'M SURPRISED AT YOU I SHOULDN'T HAVE READ IT IF YOU'D BEEN QUICKER ABOUT TELLING ME WHAT WAS IN IT RETORTED DORA IT'S NOT AT ALL A NICE THING TO PUT TEMPTATION IN THE WAY OF A LITTLE GIRL LIKE ME
5703-47198-0015.flac,DO YOU SUPPOSE I'M MADE OF CAST IRON SHE DEPARTED WITH AN INJURED AIR AND JULIET WENT TO LOOK FOR THE CONSUL WHAT IS IT HE ASKED AS SHE PUT THE ENVELOPE INTO HIS HAND A LETTER YOU WANT ME TO READ NOT A PROPOSAL EH
5703-47198-0016.flac,HULLO WHAT'S THIS HE READ IT THROUGH CAREFULLY WHY JULIET HE SAID WHEN HE HAD FINISHED THIS IS VERY INTERESTING ISN'T IT IT LOOKS AS IF YOU WERE GOING TO FIND OUT SOMETHING ABOUT YOURSELF DOESN'T IT
5703-47198-0017.flac,AFTER ALL THESE YEARS WELL WELL YOU THINK I MUST GO THEN SHE SAID A LITTLE DOUBTFULLY GO OF COURSE I SHOULD GO IF I WERE YOU WHY NOT
5703-47198-0018.flac,NO NO I SEE NO REASON TO SUPPOSE SUCH A THING I KNOW THE FIRM OF FINDLAY AND INCE QUITE WELL BY NAME AND REPUTATION OH I HOPE THEY WILL TELL ME WHO I AM CRIED JULIET HAVE YOU NO IDEA AT ALL FATHER
5703-47198-0019.flac,NO MY DEAR YOU KNOW I HAVE NOT BESIDES I PROMISED LENA I WOULD NEVER ASK YOU ARE THE CHILD OF A FRIEND OF HERS THAT IS ALL I KNOW I THINK SHE SCARCELY REALIZED HOW HARD IT WOULD BE FOR YOU NOT TO KNOW MORE WHEN YOU GREW UP
5703-47198-0020.flac,I OFTEN THINK THAT IF SHE HAD LIVED SHE WOULD HAVE TOLD YOU BEFORE NOW IF YOU PROMISED HER NOT TO ASK I WON'T ASK EITHER SAID JULIET LOYALLY BUT I HOPE THEY'LL TELL ME IT WILL BE DIFFERENT WON'T IT IF THEY TELL ME WITHOUT MY ASKING
5703-47198-0021.flac,I THINK YOU MIGHT ASK SAID SIR ARTHUR IT IS ABSURD THAT YOU SHOULD BE BOUND BY A PROMISE THAT I MADE AND YOU MAY BE SURE OF ONE THING YOUR ASKING OR YOUR NOT ASKING WON'T MAKE ANY ODDS TO FINDLAY AND INCE
5703-47198-0022.flac,IF THEY MEAN TO TELL YOU THEY WILL AND IF THEY DON'T YOU'RE NOT LIKELY TO GET IT OUT OF THEM AND WHEN SHALL I GO CRIED JULIET THEY SAY THEY WANT ME TO ANSWER IMMEDIATELY YOU KNOW OH WELL I DON'T KNOW
5703-47198-0023.flac,IN A FEW DAYS YOU WILL HARDLY BE READY TO START TO MORROW WILL YOU I COULD BE READY EASILY SAID JULIET YOU'RE IN A GREAT HURRY TO GET AWAY FROM US SAID SIR ARTHUR WITH A RATHER UNEASY LAUGH NOT FROM YOU
5703-47198-0024.flac,JULIET PUT HER ARM THROUGH HIS I COULD NEVER FIND ANOTHER FATHER HALF AS NICE AS THE ONE I'VE GOT BUT YOU COULD DO VERY WELL WITHOUT SO MANY DAUGHTERS YOU KNOW SHE SMILED AT HIM MOCKINGLY YOU'RE LIKE THE OLD WOMAN WHO LIVED IN A SHOE
5703-47198-0025.flac,YOU OUGHT TO SET UP A SCHOOL FOR YOUNG LADIES I DON'T BELIEVE I SHALL BE ABLE TO GET ON WITHOUT MY ELDEST DAUGHTER HE REPLIED HALF SERIOUS STILL I THINK IT WOULD BE BETTER FOR YOU IF YOUR REAL PARENTS HAVE DECIDED TO OWN UP TO YOU
5703-47198-0026.flac,AT ALL EVENTS IF THEY DO NOT TURN OUT DESIRABLE I SHALL STILL BE HERE I HOPE SO I DON'T SEE HOW YOU CAN LOSE ANYTHING BY TAKING THIS CHANCE OF FINDING OUT WHAT YOU CAN ABOUT THEM AT THIS POINT LADY BYRNE CAME INTO THE ROOM
5703-47198-0027.flac,THE LETTER WAS PRODUCED AGAIN AND SHE JOINED HEARTILY IN THE EXCITEMENT IT HAD CAUSED YOU HAD BETTER START ON MONDAY SHE SAID TO JULIET THAT WILL GIVE YOU TWO DAYS TO PACK
5703-47198-0028.flac,ARE YOU GOING TO TAKE HER ARTHUR SHE ADDED TURNING TO HER HUSBAND I WOULD LIKE A SHOT HE REPLIED BUT I CAN'T POSSIBLY GET AWAY NEXT WEEK I'VE GOT A LOT OF WORK ON HAND JUST NOW I SUPPOSE MY DEAR HE SUGGESTED DOUBTFULLY
5703-47198-0029.flac,THAT YOU WOULDN'T BE ABLE TO RUN OVER WITH HER LADY BYRNE DECLARED THAT IT WAS IMPOSSIBLE FOR HER TO DO SO SHE HAD ENGAGEMENTS SHE SAID FOR EVERY DAY OF THE FOLLOWING WEEK WHICH IT WAS OUT OF THE QUESTION TO BREAK
5703-47198-0030.flac,HAD SIR ARTHUR FORGOTTEN THAT THEY THEMSELVES WERE HAVING LARGE DINNER PARTIES ON TUESDAY AND FRIDAY WHAT SHE WOULD DO WITHOUT JULIET TO HELP HER IN PREPARING FOR THEM SHE DID NOT KNOW
5703-47198-0031.flac,BUT AT LEAST IT WAS OBVIOUS THAT SOME ONE MUST BE THERE TO RECEIVE HIS GUESTS NO JULIET WOULD HAVE TO GO ALONE SHE WAS REALLY OLD ENOUGH TO BE TRUSTED BY HERSELF FOR THREE DAYS AND THERE WAS NO NEED THAT SHE COULD SEE
5703-47198-0032.flac,SHE CAN GO ON MONDAY SEE THE LAWYERS ON TUESDAY AND COME BACK ON WEDNESDAY SAID LADY BYRNE THE HELPLESSNESS OF YOUNG GIRLS IS THE ONE THING I DISAPPROVE OF IN YOUR EUROPEAN SYSTEM OF EDUCATION
5703-47198-0033.flac,SUPPOSING SHE IS DETAINED IN LONDON HE SAID WHAT SHOULD DETAIN HER DEMANDED HIS WIFE UNLESS IT IS THE DISCOVERY OF HER PARENTS AND IF SHE FINDS THEM I PRESUME THEY WILL BE CAPABLE OF LOOKING AFTER HER IN ANY CASE
5703-47198-0034.flac,SHE CAN WRITE OR CABLE TO US WHEN SHE HAS SEEN THE SOLICITORS AND IT IS NO USE PROVIDING FOR CONTINGENCIES THAT WILL PROBABLY NEVER ARISE
5703-47198-0035.flac,A LETTER WAS WRITTEN AND DISPATCHED TO MESSRS FINDLAY AND INCE SAYING THAT MISS BYRNE WOULD HAVE PLEASURE IN CALLING UPON THEM AT TWELVE O'CLOCK ON THE FOLLOWING TUESDAY AND JULIET BUSIED HERSELF IN PREPARATIONS FOR HER JOURNEY
5703-47198-0036.flac,ON MONDAY MORNING SHE LEFT OSTEND IN THE COMPANY OF HER MAID IT WAS A GLORIOUS AUGUST DAY ON SHORE THE HEAT WAS INTENSE AND IT WAS A RELIEF TO GET OUT OF THE STIFLING CARRIAGES OF THE CROWDED BOAT TRAIN
5703-47198-0037.flac,AND TO BREATHE THE GENTLE AIR FROM THE SEA THAT MET THEM AS THEY CROSSED THE GANGWAY ON TO THE STEAMER JULIET ENJOYED EVERY MOMENT OF THE JOURNEY AND WOULD HAVE BEEN SORRY WHEN THE CROSSING WAS OVER IF SHE HAD NOT BEEN SO EAGER TO SET FOOT UPON HER NATIVE SOIL
5703-47198-0038.flac,SHE LEANT UPON THE RAIL IN THE BOWS OF THE SHIP WATCHING THE WHITE CLIFFS GROW TALLER AND MORE DISTINCT AND FELT THAT NOW INDEED SHE UNDERSTOOD THE EMOTIONS
5703-47198-0039.flac,WITH WHICH THE HEART OF THE EXILE IS SAID TO SWELL AT THE SIGHT OF HIS OWN LAND SHE WONDERED IF THE SIGHT OF THEIR COUNTRY MOVED OTHER PASSENGERS ON THE BOAT AS SHE HERSELF WAS MOVED AND MADE TIMID ADVANCES TO A LADY WHO WAS STANDING NEAR HER
5703-47198-0040.flac,HAVE YOU BEEN AWAY FROM ENGLAND A LONG TIME SHE ASKED HER I HAVE BEEN ABROAD DURING A CONSIDERABLE PERIOD REPLIED THE PERSON SHE ADDRESSED A STERN LOOKING SCOTCHWOMAN WHO DID NOT APPEAR ANXIOUS TO ENTER INTO CONVERSATION
5703-47198-0041.flac,FROM HER SEVERE DEMEANOUR JULIET IMAGINED SHE MIGHT BE A GOVERNESS GOING FOR A HOLIDAY YOU MUST BE GLAD TO BE GOING HOME SHE VENTURED IT'S A FAR CRY NORTH TO MY HOME SAID THE SCOTCHWOMAN THAWING SLIGHTLY
5703-47198-0042.flac,THERE MAY EVEN BE A SCOTCHMAN AMONG THE PORTERS YOU KNOW BY SOME CHANCE NO FEAR SAID HER NEIGHBOUR GLOOMILY THEY'LL BE LOCAL MEN I HAVE NAE DOUBT
5703-47198-0043.flac,WHICH IS ONE OF THE BONNIEST THINGS YOU SEE ON THE CONTINENT TO MY WAY OF THINKING JULIET COULD GET NO ENTHUSIASM OUT OF HER AND LOOK WHICH WAY SHE MIGHT SHE COULD NOT SEE ANY REFLECTION ON THE FACES OF THOSE AROUND HER OF THE EMOTIONS WHICH STIRRED IN HER OWN BREAST
5703-47198-0044.flac,IT HAD BEEN A ROUGH CROSSING IN SPITE OF THE CLOUDLESS SKY AND BROILING SUNSHINE AND MOST OF THE PASSENGERS HAD BEEN LAID LOW BY THE ROLLING OF THE VESSEL THEY DISPLAYED ANXIETY ENOUGH TO REACH LAND
5703-47198-0045.flac,NO DOUBT SHE THOUGHT WHEN THE SHIP STOPPED AND THEY FELT BETTER THEY WOULD BE MORE DISPOSED TO A SENTIMENTALITY LIKE HERS SHE FOUND HER MAID WHO HAD BEEN ONE OF THE MOST SEA SICK OF THOSE ABOARD AND ASSISTED HER ASHORE
5703-47198-0046.flac,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET
5703-47198-0047.flac,SHE WAS YOUNG STRONG AND HEALTHY AND THERE WAS NO REASON THAT TRIFLING DISCOMFORTS OF THIS KIND SHOULD AFFECT HER ENJOYMENT TO THE SHORTCOMINGS OF THE BED INDEED SHE SHUT HER EYES IN MORE SENSES THAN ONE
5703-47198-0048.flac,FOR SHE WAS ASLEEP THREE MINUTES AFTER HER HEAD TOUCHED THE PILLOW NOR DID SHE WAKE TILL HER MAID ROUSED HER THE NEXT MORNING
5703-47198-0049.flac,OVER THE ROOFS OF THE HOUSES OPPOSITE SHE COULD SEE A BLUE STREAK OF SKY ALREADY THE AIR HAD LOST THE TOUCH OF FRESHNESS WHICH COMES EVEN TO LONDON IN AUGUST DURING THE FIRST HOURS OF THE MORNING
5703-47198-0050.flac,AND THE HEAT IN THE LOW CEILINGED ROOM ON THE THIRD FLOOR WHICH JULIET OCCUPIED FOR THE SAKE OF ECONOMY WAS OPPRESSIVE IN SPITE OF THE SMALL SASH WINDOWS BEING OPENED TO THEIR UTMOST CAPACITY
5703-47198-0051.flac,BUT JULIET ONLY LAUGHED TO HERSELF WITH PLEASURE AT THE BRILLIANCY OF THE DAY SHE FELT THAT THE WEATHER WAS PLAYING UP TO THE OCCASION AS BECAME THIS IMPORTANT MORNING OF HER LIFE FOR THAT IT WAS IMPORTANT SHE DID NOT DOUBT
5703-47198-0052.flac,SHE WAS GOING TO HEAR TREMENDOUS NEWS THAT DAY MAKE WONDERFUL DISCOVERIES ABOUT HER BIRTH HEAR UNDREAMT OF THINGS
5703-47198-0053.flac,AND IT WOULD NOT HAVE ASTONISHED HER TO FIND HERSELF CLAIMED AS DAUGHTER BY ANY OF THE REIGNING FAMILIES OF EUROPE SHE WAS PREPARED FOR ANYTHING OR SO SHE SAID TO HERSELF HOWEVER ASTOUNDING AND THAT BEING SO SHE WAS EXCITED IN PROPORTION
5703-47198-0054.flac,ANYONE COULD HAVE TOLD HER THAT BY THIS ATTITUDE OF MIND TOWARDS THE FUTURE SHE WAS LAYING UP FOR HERSELF DISAPPOINTMENT AT THE LEAST IF NOT THE BITTEREST DISILLUSIONS BUT THERE WAS NO ONE TO THROW COLD WATER ON HER HOPES
5703-47198-0055.flac,AND SHE FILLED THE AIR WITH CASTLES OF EVERY STYLE OF ARCHITECTURE THAT HER FANCY SUGGESTED WITHOUT ANY HINDRANCE FROM DOUBT OR MISGIVING SHE DRESSED QUICKLY IN THE GAYEST HUMOUR BUT WITH EVEN MORE CARE THAN SHE USUALLY BESTOWED UPON HER APPEARANCE
5703-47198-0056.flac,SCANDALIZED AT THE IDEA OF SUCH A PRECIOUS GARMENT BEING PUT ON BEFORE BREAKFAST THAT VERY ONE JULIET ASSURED HER UNDAUNTED AND WAS ARRAYED IN IT IN SPITE OF OBVIOUS DISAPPROVAL AFTER BREAKFAST THEY WENT OUT
5703-47198-0057.flac,AND INQUIRING THEIR WAY TO BOND STREET FLATTENED THEIR NOSES AGAINST THE SHOP WINDOWS TO THEIR MUTUAL SATISFACTION THEY HAD IT ALMOST TO THEMSELVES FOR THERE WERE NOT MANY PEOPLE LEFT IN THAT PART OF LONDON
5703-47198-0058.flac,BUT MORE THAN ONE HEAD WAS TURNED TO GAZE AT THE PRETTY GIRL IN THE GARDEN PARTY DRESS WHO STOOD TRANSFIXED BEFORE SHOP AFTER SHOP THIS AMUSEMENT LASTED TILL HALF PAST ELEVEN WHEN THEY RETURNED TO THE HOTEL FOR JULIET TO GIVE THE FINAL PATS TO HER HAIR
5703-47198-0059.flac,BEFORE SHE STARTED TO KEEP HER APPOINTMENT WITH THE SOLICITORS
5703-47212-0000.flac,WITH HER WHITE PAINT AND HER SCARLET SMOKESTACK THE INVERASHIEL ONE OF THE TWO SMALL STEAMERS THAT DURING THE SUMMER MONTHS PLIED UP AND DOWN THE LOCH AND INCIDENTALLY CARRIED ON COMMUNICATION BETWEEN INVERASHIEL AND CRIANAN
5703-47212-0001.flac,WAS A PICTURESQUE ADDITION TO THE LANDSCAPE AS SHE APPROACHED THE WOODEN LANDING STAGE THAT STOOD HALF A MILE BELOW THE PROMONTORY ON WHICH THE CASTLE WAS BUILT IT WAS THE MORNING OF FRIDAY THE DAY FOLLOWING THE FUNERAL
5703-47212-0002.flac,IN SPITE OF THE BRILLIANT SUNSET OF THE PREVIOUS EVENING THE LOCH LAY DARK AND STILL ITS SURFACE WORE AN OILY TREACHEROUS LOOK EVERY DETAIL OF THE INVERASHIEL'S TUB LIKE SHAPE WAS REFLECTED AND BEAUTIFULLY DISTORTED IN THE WATER
5703-47212-0003.flac,AS THE FEW PASSENGERS WHO WERE WAITING FOR HER CROSSED THE SHORT GANGWAY A SHOWER BURST OVER THE LOCH AND IN A FEW MINUTES HAD DRIVEN EVERY ONE INTO THE LITTLE CABIN EXCEPT THE TWO OR THREE MEN WHO CONSTITUTED THE OFFICERS AND CREW OF THE STEAMER
5703-47212-0004.flac,ONE OF THESE WAS IN THE ACT OF SLACKENING THE ROPE BY WHICH THE BOAT HAD BEEN WARPED ALONGSIDE WHEN A RUNNING GESTICULATING FIGURE APPEARED IN THE DISTANCE SHOUTING TO THEM TO WAIT FOR HIM WAITED FOR ACCORDINGLY HE WAS AND IN A FEW MINUTES GIMBLET
5703-47212-0005.flac,RATHER OUT OF BREATH AFTER HIS RUN HURRIED ON BOARD AND WITH A WORD OF APOLOGY AND THANKS TO THE OBLIGING SKIPPER TURNED LIKE THE OTHER PASSENGERS TOWARDS THE SHELTER OF THE CABIN WITH HIS HAND ON THE KNOB OF THE DOOR HE HESITATED
5703-47212-0006.flac,THROUGH THE GLASS TOP HE HAD JUST CAUGHT SIGHT OF A FIGURE THAT SEEMED FAMILIAR HE HAD SEEN THAT TWEED BEFORE THE SHORT GIRL WITH HER BACK TO HIM WAS WEARING THE DRESS IN WHICH HE HAD SEEN HER ON THE WEDNESDAY NIGHT
5703-47212-0007.flac,SEARCHING AMONG LORD ASHIEL'S PAPERS IN THE LIBRARY AT THE CASTLE IT WAS JULIA ROMANINOV BEYOND A DOUBT AND GIMBLET DREW BACK QUICKLY AND TOOK UP HIS POSITION BEHIND THE FUNNELS ON THE AFTER DECK
5703-47212-0008.flac,IN SPITE OF THE RAIN HE REMAINED THERE UNTIL THE BOAT REACHED CRIANAN LEANING AGAINST THE RAIL WITH HIS COLLAR TURNED UP AND HIS SOFT FELT HAT PULLED DOWN OVER HIS EARS SO THAT LITTLE OF HIM WAS VISIBLE EXCEPT THE TIP OF HIS NOSE
5703-47212-0009.flac,HIS MIND ALWAYS ACTIVE WAS BUSIER THAN USUAL AS HE WATCHED THE RIPPLES ROLL AWAY IN ENDLESS SUCCESSION FROM THE SIDES OF THE INVERASHIEL WHICH LOOKED SO STRANGELY LESS WHITE ON CLOSER INSPECTION
5703-47212-0010.flac,OR FOLLOWED THE SMOOTH SOARING MOVEMENTS OF THE GULLS THAT SWOOPED AND CIRCLED AROUND HER
5703-47212-0011.flac,AS THEY DREW NEAR TO CRIANAN HE CONCEALED HIMSELF STILL MORE CAREFULLY BEHIND A PILE OF CRATES AND NOT TILL MISS ROMANINOV HAD LEFT THE STEAMER DID HE EMERGE FROM HIS HIDING PLACE AND STEP WARILY OFF THE BOAT
